,number,value,datetime_start,datetime_complete,duration,params_activation,params_dropout,params_layers,params_shrink,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
671,671,0.07308107614517212,2023-01-05 21:50:25.852181,2023-01-05 21:50:53.266689,0 days 00:00:27.414508,sigmoid,0.0,7,0.55,0.07308107614517212,,,PRUNED
672,672,0.1334446519613266,2023-01-05 21:50:53.383895,2023-01-05 21:51:00.107749,0 days 00:00:06.723854,relu,0.15000000000000002,2,0.75,0.1334446519613266,,,PRUNED
673,673,0.1339208483695984,2023-01-05 21:51:00.215254,2023-01-05 21:51:29.577666,0 days 00:00:29.362412,sigmoid,0.15000000000000002,2,0.5,0.0679076537489891,0.043590426445007324,0.03254283592104912,COMPLETE
674,674,0.12639661133289337,2023-01-05 21:51:29.698049,2023-01-05 21:51:36.397319,0 days 00:00:06.699270,sigmoid,0.30000000000000004,2,0.65,0.12639661133289337,,,PRUNED
675,675,0.1014384850859642,2023-01-05 21:51:36.513517,2023-01-05 21:52:03.694550,0 days 00:00:27.181033,tanh,0.0,5,0.6,0.1014384850859642,,,PRUNED
676,676,0.08103619515895844,2023-01-05 21:52:03.820592,2023-01-05 21:52:15.643646,0 days 00:00:11.823054,sigmoid,0.2,2,0.5,0.07404092699289322,0.08103619515895844,,PRUNED
677,677,0.10417906194925308,2023-01-05 21:52:15.764135,2023-01-05 21:52:22.526464,0 days 00:00:06.762329,sigmoid,0.25,2,0.55,0.10417906194925308,,,PRUNED
678,678,0.12768998742103577,2023-01-05 21:52:22.630829,2023-01-05 21:52:34.917197,0 days 00:00:12.286368,relu,0.45,6,0.8500000000000001,0.12768998742103577,,,PRUNED
679,679,0.07681824266910553,2023-01-05 21:52:35.037685,2023-01-05 21:52:46.799196,0 days 00:00:11.761511,relu,0.4,2,0.8500000000000001,0.07681824266910553,,,PRUNED
680,680,0.046285223215818405,2023-01-05 21:52:46.912786,2023-01-05 21:53:13.647607,0 days 00:00:26.734821,tanh,0.30000000000000004,2,0.55,0.046285223215818405,,,PRUNED
681,681,0.10034593939781189,2023-01-05 21:53:13.757757,2023-01-05 21:53:25.988332,0 days 00:00:12.230575,sigmoid,0.15000000000000002,3,0.5,0.06865181773900986,0.10034593939781189,,PRUNED
682,682,0.13722717761993408,2023-01-05 21:53:26.110834,2023-01-05 21:54:00.187476,0 days 00:00:34.076642,sigmoid,0.0,2,0.6,0.036411408334970474,,,COMPLETE
683,683,0.13902229070663452,2023-01-05 21:54:00.316254,2023-01-05 21:54:07.260729,0 days 00:00:06.944475,sigmoid,0.15000000000000002,4,0.95,0.13902229070663452,,,PRUNED
684,684,0.14816850423812866,2023-01-05 21:54:07.364051,2023-01-05 21:54:14.109881,0 days 00:00:06.745830,sigmoid,0.1,2,0.5,0.14816850423812866,,,PRUNED
685,685,0.06363192200660706,2023-01-05 21:54:14.220866,2023-01-05 21:54:26.200461,0 days 00:00:11.979595,relu,0.4,2,0.8500000000000001,0.06363192200660706,,,PRUNED
686,686,0.1330101490020752,2023-01-05 21:54:26.313621,2023-01-05 21:55:00.710742,0 days 00:00:34.397121,sigmoid,0.15000000000000002,2,0.8,0.07751766592264175,0.0518399178981781,0.033185627311468124,COMPLETE
687,687,0.10313331335783005,2023-01-05 21:55:00.844027,2023-01-05 21:55:07.530685,0 days 00:00:06.686658,sigmoid,0.15000000000000002,2,0.8,0.10313331335783005,,,PRUNED
688,688,0.13384105265140533,2023-01-05 21:55:07.650167,2023-01-05 21:55:44.238791,0 days 00:00:36.588624,relu,0.4,2,0.8500000000000001,0.057001806795597076,0.034329451620578766,,COMPLETE
689,689,0.037020377814769745,2023-01-05 21:55:44.357454,2023-01-05 21:56:11.184216,0 days 00:00:26.826762,relu,0.4,2,0.8500000000000001,0.054754119366407394,0.037020377814769745,,PRUNED
690,690,0.14873327314853668,2023-01-05 21:56:11.295371,2023-01-05 21:56:40.621034,0 days 00:00:29.325663,tanh,0.45,2,0.65,0.03596799075603485,,,COMPLETE
691,691,0.1723729968070984,2023-01-05 21:56:40.745385,2023-01-05 21:56:52.764461,0 days 00:00:12.019076,relu,0.4,5,0.8500000000000001,0.1723729968070984,,,PRUNED
692,692,0.12551097571849823,2023-01-05 21:56:52.884901,2023-01-05 21:57:27.239140,0 days 00:00:34.354239,sigmoid,0.05,2,0.7,0.029403721913695335,,,COMPLETE
693,693,0.12863214313983917,2023-01-05 21:57:27.366309,2023-01-05 21:57:34.044634,0 days 00:00:06.678325,sigmoid,0.15000000000000002,2,0.8,0.12863214313983917,,,PRUNED
694,694,0.15429545938968658,2023-01-05 21:57:34.155788,2023-01-05 21:58:03.231310,0 days 00:00:29.075522,sigmoid,0.05,2,0.7,0.03756962716579437,,,COMPLETE
695,695,0.04017398878931999,2023-01-05 21:58:03.366595,2023-01-05 21:58:29.932488,0 days 00:00:26.565893,sigmoid,0.0,2,0.65,0.04017398878931999,,,PRUNED
696,696,0.059293728321790695,2023-01-05 21:58:30.060527,2023-01-05 21:58:42.139494,0 days 00:00:12.078967,sigmoid,0.15000000000000002,2,0.7,0.09900840371847153,0.059293728321790695,,PRUNED
697,697,0.07530719041824341,2023-01-05 21:58:42.257988,2023-01-05 21:58:53.880281,0 days 00:00:11.622293,relu,0.4,2,0.8500000000000001,0.07530719041824341,,,PRUNED
698,698,0.1112590879201889,2023-01-05 21:58:53.999767,2023-01-05 21:59:00.879750,0 days 00:00:06.879983,sigmoid,0.15000000000000002,2,0.75,0.1112590879201889,,,PRUNED
699,699,0.13228043913841248,2023-01-05 21:59:00.991797,2023-01-05 21:59:37.979499,0 days 00:00:36.987702,relu,0.4,2,0.8500000000000001,0.061266493052244186,0.034530967473983765,,COMPLETE
700,700,0.06105133891105652,2023-01-05 21:59:38.092787,2023-01-05 21:59:49.867719,0 days 00:00:11.774932,sigmoid,0.2,2,0.8,0.09527132660150528,0.06105133891105652,,PRUNED
701,701,0.059387654066085815,2023-01-05 21:59:49.989765,2023-01-05 22:00:01.750166,0 days 00:00:11.760401,sigmoid,0.15000000000000002,2,0.5,0.09305747598409653,0.059387654066085815,,PRUNED
702,702,0.08355973660945892,2023-01-05 22:00:01.871655,2023-01-05 22:00:13.474276,0 days 00:00:11.602621,relu,0.4,2,0.8500000000000001,0.08355973660945892,,,PRUNED
703,703,0.04414336755871773,2023-01-05 22:00:13.586434,2023-01-05 22:00:40.522237,0 days 00:00:26.935803,sigmoid,0.0,2,0.6,0.04414336755871773,,,PRUNED
704,704,0.12842440605163574,2023-01-05 22:00:40.634393,2023-01-05 22:00:47.346726,0 days 00:00:06.712333,sigmoid,0.15000000000000002,2,0.9,0.12842440605163574,,,PRUNED
705,705,0.03921026736497879,2023-01-05 22:00:47.448546,2023-01-05 22:01:14.161374,0 days 00:00:26.712828,relu,0.45,2,0.8500000000000001,0.05881470814347267,0.03921026736497879,,PRUNED
706,706,0.04344077780842781,2023-01-05 22:01:14.275528,2023-01-05 22:01:41.068048,0 days 00:00:26.792520,sigmoid,0.0,2,0.7,0.04344077780842781,,,PRUNED
707,707,0.1339772343635559,2023-01-05 22:01:41.189161,2023-01-05 22:02:10.661840,0 days 00:00:29.472679,relu,0.4,2,0.8500000000000001,0.050003521144390106,0.03437623009085655,,COMPLETE
708,708,0.07082130014896393,2023-01-05 22:02:10.789904,2023-01-05 22:02:22.372829,0 days 00:00:11.582925,relu,0.4,2,0.8500000000000001,0.07082130014896393,,,PRUNED
709,709,0.12697896361351013,2023-01-05 22:02:22.493379,2023-01-05 22:02:29.306583,0 days 00:00:06.813204,relu,0.15000000000000002,2,0.75,0.12697896361351013,,,PRUNED
710,710,0.1418638378381729,2023-01-05 22:02:29.443372,2023-01-05 22:02:36.330111,0 days 00:00:06.886739,sigmoid,0.15000000000000002,2,0.5,0.1418638378381729,,,PRUNED
711,711,0.11337115615606308,2023-01-05 22:02:36.434006,2023-01-05 22:02:43.254587,0 days 00:00:06.820581,relu,0.1,2,0.5,0.11337115615606308,,,PRUNED
712,712,0.03999887406826019,2023-01-05 22:02:43.391803,2023-01-05 22:03:09.994236,0 days 00:00:26.602433,sigmoid,0.05,2,1.0,0.03999887406826019,,,PRUNED
713,713,0.03905770927667618,2023-01-05 22:03:10.112785,2023-01-05 22:03:36.792159,0 days 00:00:26.679374,relu,0.0,2,0.65,0.03905770927667618,,,PRUNED
714,714,0.11826809495687485,2023-01-05 22:03:36.910395,2023-01-05 22:03:43.933488,0 days 00:00:07.023093,sigmoid,0.25,2,0.55,0.11826809495687485,,,PRUNED
715,715,0.046152692288160324,2023-01-05 22:03:44.046563,2023-01-05 22:04:10.531340,0 days 00:00:26.484777,tanh,0.0,2,0.6,0.046152692288160324,,,PRUNED
716,716,0.062163498252630234,2023-01-05 22:04:10.661765,2023-01-05 22:04:22.480436,0 days 00:00:11.818671,relu,0.15000000000000002,2,0.5,0.09623207896947861,0.062163498252630234,,PRUNED
717,717,0.0374186709523201,2023-01-05 22:04:22.601877,2023-01-05 22:04:49.177797,0 days 00:00:26.575920,relu,0.4,2,0.8500000000000001,0.05449197441339493,0.0374186709523201,,PRUNED
718,718,0.05711250752210617,2023-01-05 22:04:49.299251,2023-01-05 22:05:01.469167,0 days 00:00:12.169916,sigmoid,0.2,2,0.5,0.07374521344900131,0.05711250752210617,,PRUNED
719,719,0.03740643709897995,2023-01-05 22:05:01.590717,2023-01-05 22:05:28.300471,0 days 00:00:26.709754,relu,0.4,2,0.8500000000000001,0.05961649492383003,0.03740643709897995,,PRUNED
720,720,0.055269140750169754,2023-01-05 22:05:28.421019,2023-01-05 22:05:40.199573,0 days 00:00:11.778554,relu,0.15000000000000002,2,0.5,0.091353639960289,0.055269140750169754,,PRUNED
721,721,0.13110652565956116,2023-01-05 22:05:40.326408,2023-01-05 22:05:47.082384,0 days 00:00:06.755976,sigmoid,0.15000000000000002,2,0.5,0.13110652565956116,,,PRUNED
722,722,0.13425765931606293,2023-01-05 22:05:47.203936,2023-01-05 22:06:16.684028,0 days 00:00:29.480092,relu,0.4,2,0.8500000000000001,0.04543747752904892,0.03174241632223129,,COMPLETE
723,723,0.039678994566202164,2023-01-05 22:06:16.826845,2023-01-05 22:06:43.453133,0 days 00:00:26.626288,relu,0.15000000000000002,2,0.5,0.09270612895488739,0.05427311360836029,0.039678994566202164,PRUNED
724,724,0.14561453461647034,2023-01-05 22:06:43.574058,2023-01-05 22:07:10.438230,0 days 00:00:26.864172,sigmoid,0.1,2,0.75,0.06708084791898727,0.05338114872574806,0.03053317964076996,COMPLETE
725,725,0.06762086600065231,2023-01-05 22:07:10.566989,2023-01-05 22:07:22.342277,0 days 00:00:11.775288,relu,0.4,2,0.9,0.06762086600065231,,,PRUNED
726,726,0.04967507719993591,2023-01-05 22:07:22.465073,2023-01-05 22:07:49.131511,0 days 00:00:26.666438,sigmoid,0.05,3,0.7,0.04967507719993591,,,PRUNED
727,727,0.0823562815785408,2023-01-05 22:07:49.253067,2023-01-05 22:08:01.113943,0 days 00:00:11.860876,sigmoid,0.1,2,0.55,0.09506504237651825,0.0823562815785408,,PRUNED
728,728,0.041245389729738235,2023-01-05 22:08:01.244323,2023-01-05 22:08:27.886925,0 days 00:00:26.642602,tanh,0.2,2,0.65,0.041245389729738235,,,PRUNED
729,729,0.13332267105579376,2023-01-05 22:08:28.006475,2023-01-05 22:09:02.127794,0 days 00:00:34.121319,relu,0.4,2,0.8500000000000001,0.06204681098461151,0.0355101004242897,,COMPLETE
730,730,0.08654545247554779,2023-01-05 22:09:02.256565,2023-01-05 22:09:13.958447,0 days 00:00:11.701882,relu,0.4,2,0.8500000000000001,0.08654545247554779,,,PRUNED
731,731,0.10100603848695755,2023-01-05 22:09:14.078994,2023-01-05 22:09:20.966249,0 days 00:00:06.887255,sigmoid,0.1,3,0.65,0.10100603848695755,,,PRUNED
732,732,0.07055466622114182,2023-01-05 22:09:21.113813,2023-01-05 22:09:33.149665,0 days 00:00:12.035852,relu,0.4,2,0.8500000000000001,0.07055466622114182,,,PRUNED
733,733,0.11244861036539078,2023-01-05 22:09:33.279015,2023-01-05 22:09:40.214798,0 days 00:00:06.935783,sigmoid,0.1,2,0.5,0.11244861036539078,,,PRUNED
734,734,0.1485043466091156,2023-01-05 22:09:40.318677,2023-01-05 22:10:09.532196,0 days 00:00:29.213519,relu,0.4,2,0.8500000000000001,0.05557827651500702,0.03497853875160217,,COMPLETE
735,735,0.12541209161281586,2023-01-05 22:10:09.642145,2023-01-05 22:10:16.295330,0 days 00:00:06.653185,sigmoid,0.1,2,0.5,0.12541209161281586,,,PRUNED
736,736,0.1352672576904297,2023-01-05 22:10:16.424293,2023-01-05 22:10:45.760801,0 days 00:00:29.336508,sigmoid,0.0,2,0.6,0.03388619050383568,,,COMPLETE
737,737,0.13770538568496704,2023-01-05 22:10:45.892412,2023-01-05 22:11:22.395378,0 days 00:00:36.502966,sigmoid,0.0,2,0.6,0.036036279052495956,,,COMPLETE
738,738,0.13203184306621552,2023-01-05 22:11:22.528318,2023-01-05 22:11:51.677502,0 days 00:00:29.149184,relu,0.45,2,0.8500000000000001,0.04096436873078346,0.03219332918524742,,COMPLETE
739,739,0.0667157992720604,2023-01-05 22:11:51.809412,2023-01-05 22:12:03.362499,0 days 00:00:11.553087,relu,0.45,2,0.8500000000000001,0.0667157992720604,,,PRUNED
740,740,0.036631181836128235,2023-01-05 22:12:03.483532,2023-01-05 22:12:30.268199,0 days 00:00:26.784667,relu,0.5,2,0.8500000000000001,0.057939305901527405,0.036631181836128235,,PRUNED
741,741,0.0380939356982708,2023-01-05 22:12:30.378682,2023-01-05 22:12:57.150114,0 days 00:00:26.771432,relu,0.4,2,0.8500000000000001,0.06123917177319527,0.0380939356982708,,PRUNED
742,742,0.13676075637340546,2023-01-05 22:12:57.270498,2023-01-05 22:13:36.365594,0 days 00:00:39.095096,sigmoid,0.35000000000000003,2,0.6,0.0357489138841629,,,COMPLETE
743,743,0.05639462172985077,2023-01-05 22:13:36.493741,2023-01-05 22:13:48.512903,0 days 00:00:12.019162,sigmoid,0.1,2,0.5,0.07562043517827988,0.05639462172985077,,PRUNED
744,744,0.1448509395122528,2023-01-05 22:13:48.642801,2023-01-05 22:13:55.420711,0 days 00:00:06.777910,sigmoid,0.25,2,0.75,0.1448509395122528,,,PRUNED
745,745,0.12582701444625854,2023-01-05 22:13:55.557767,2023-01-05 22:14:02.319944,0 days 00:00:06.762177,sigmoid,0.1,2,0.5,0.12582701444625854,,,PRUNED
746,746,0.06909515708684921,2023-01-05 22:14:02.431587,2023-01-05 22:14:13.960975,0 days 00:00:11.529388,relu,0.45,2,0.9,0.06909515708684921,,,PRUNED
747,747,0.13054174184799194,2023-01-05 22:14:14.082358,2023-01-05 22:14:21.119097,0 days 00:00:07.036739,relu,0.1,2,0.55,0.13054174184799194,,,PRUNED
748,748,0.1379869431257248,2023-01-05 22:14:21.231819,2023-01-05 22:14:28.143240,0 days 00:00:06.911421,sigmoid,0.30000000000000004,2,0.5,0.1379869431257248,,,PRUNED
749,749,0.11656339466571808,2023-01-05 22:14:28.246954,2023-01-05 22:14:34.951518,0 days 00:00:06.704564,relu,0.25,2,0.5,0.11656339466571808,,,PRUNED
750,750,0.1376878172159195,2023-01-05 22:14:35.079775,2023-01-05 22:14:42.050671,0 days 00:00:06.970896,sigmoid,0.1,2,0.5,0.1376878172159195,,,PRUNED
751,751,0.061545632779598236,2023-01-05 22:14:42.176666,2023-01-05 22:14:53.866101,0 days 00:00:11.689435,relu,0.2,2,0.8,0.07043631374835968,0.061545632779598236,,PRUNED
752,752,0.03836458548903465,2023-01-05 22:14:53.988676,2023-01-05 22:15:20.605947,0 days 00:00:26.617271,relu,0.45,2,0.8500000000000001,0.05402149260044098,0.03836458548903465,,PRUNED
753,753,0.12928913533687592,2023-01-05 22:15:20.727324,2023-01-05 22:15:27.588747,0 days 00:00:06.861423,sigmoid,0.15000000000000002,2,0.5,0.12928913533687592,,,PRUNED
754,754,0.11770501732826233,2023-01-05 22:15:27.702576,2023-01-05 22:15:34.704885,0 days 00:00:07.002309,relu,0.2,2,0.5,0.11770501732826233,,,PRUNED
755,755,0.1292775422334671,2023-01-05 22:15:34.817930,2023-01-05 22:15:41.496031,0 days 00:00:06.678101,sigmoid,0.15000000000000002,2,0.55,0.1292775422334671,,,PRUNED
756,756,0.055923741310834885,2023-01-05 22:15:41.599749,2023-01-05 22:15:53.428473,0 days 00:00:11.828724,relu,0.1,2,0.5,0.08953681588172913,0.055923741310834885,,PRUNED
757,757,0.1332598775625229,2023-01-05 22:15:53.547861,2023-01-05 22:16:25.403016,0 days 00:00:31.855155,sigmoid,0.0,2,0.55,0.03070804290473461,,,COMPLETE
758,758,0.07622961699962616,2023-01-05 22:16:25.525526,2023-01-05 22:16:37.250160,0 days 00:00:11.724634,relu,0.4,2,0.8500000000000001,0.07622961699962616,,,PRUNED
759,759,0.0391506627202034,2023-01-05 22:16:37.370544,2023-01-05 22:17:03.897831,0 days 00:00:26.527287,sigmoid,0.0,2,0.5,0.0391506627202034,,,PRUNED
760,760,0.041684381663799286,2023-01-05 22:17:04.018529,2023-01-05 22:17:30.462544,0 days 00:00:26.444015,sigmoid,0.5,2,0.55,0.041684381663799286,,,PRUNED
761,761,0.040845151990652084,2023-01-05 22:17:30.582203,2023-01-05 22:17:57.452441,0 days 00:00:26.870238,relu,0.4,2,0.65,0.06076320633292198,0.040845151990652084,,PRUNED
762,762,0.10685037821531296,2023-01-05 22:17:57.582213,2023-01-05 22:18:04.376924,0 days 00:00:06.794711,sigmoid,0.1,2,0.8,0.10685037821531296,,,PRUNED
763,763,0.09149598330259323,2023-01-05 22:18:04.480633,2023-01-05 22:18:16.209362,0 days 00:00:11.728729,relu,0.2,2,0.8500000000000001,0.09149598330259323,,,PRUNED
764,764,0.07196199893951416,2023-01-05 22:18:16.349193,2023-01-05 22:18:28.008459,0 days 00:00:11.659266,tanh,0.4,2,0.6,0.07196199893951416,,,PRUNED
765,765,0.06550579518079758,2023-01-05 22:18:28.137786,2023-01-05 22:18:40.224212,0 days 00:00:12.086426,relu,0.25,2,0.65,0.0937228873372078,0.06550579518079758,,PRUNED
766,766,0.13763634860515594,2023-01-05 22:18:40.345030,2023-01-05 22:19:14.551570,0 days 00:00:34.206540,sigmoid,0.05,2,0.55,0.036134023219347,,,COMPLETE
767,767,0.13033427298069,2023-01-05 22:19:14.696461,2023-01-05 22:19:21.437757,0 days 00:00:06.741296,sigmoid,0.15000000000000002,2,0.5,0.13033427298069,,,PRUNED
768,768,0.13498197495937347,2023-01-05 22:19:21.644294,2023-01-05 22:19:28.528887,0 days 00:00:06.884593,relu,0.15000000000000002,2,0.75,0.13498197495937347,,,PRUNED
769,769,0.0603233203291893,2023-01-05 22:19:28.633605,2023-01-05 22:19:40.669901,0 days 00:00:12.036296,sigmoid,0.15000000000000002,2,0.55,0.06433336436748505,0.0603233203291893,,PRUNED
770,770,0.12760266661643982,2023-01-05 22:19:40.772351,2023-01-05 22:19:47.602670,0 days 00:00:06.830319,relu,0.2,2,0.5,0.12760266661643982,,,PRUNED
771,771,0.10795368254184723,2023-01-05 22:19:47.697486,2023-01-05 22:19:54.494815,0 days 00:00:06.797329,sigmoid,0.1,2,0.5,0.10795368254184723,,,PRUNED
772,772,0.07493269443511963,2023-01-05 22:19:54.611905,2023-01-05 22:20:06.542904,0 days 00:00:11.930999,relu,0.45,2,0.8500000000000001,0.07493269443511963,,,PRUNED
773,773,0.08112985640764236,2023-01-05 22:20:06.652728,2023-01-05 22:20:18.200353,0 days 00:00:11.547625,sigmoid,0.4,2,0.8500000000000001,0.08112985640764236,,,PRUNED
774,774,0.11842929571866989,2023-01-05 22:20:18.313181,2023-01-05 22:20:25.009179,0 days 00:00:06.695998,relu,0.15000000000000002,2,0.5,0.11842929571866989,,,PRUNED
775,775,0.03889347240328789,2023-01-05 22:20:25.121000,2023-01-05 22:20:51.555835,0 days 00:00:26.434835,sigmoid,0.0,2,0.5,0.03889347240328789,,,PRUNED
776,776,0.034784991294145584,2023-01-05 22:20:51.667993,2023-01-05 22:21:18.629121,0 days 00:00:26.961128,sigmoid,0.15000000000000002,2,0.8500000000000001,0.07841063290834427,0.04322198033332825,0.034784991294145584,PRUNED
777,777,0.0390656441450119,2023-01-05 22:21:18.740948,2023-01-05 22:21:45.193781,0 days 00:00:26.452833,sigmoid,0.0,2,0.65,0.0390656441450119,,,PRUNED
778,778,0.07401549071073532,2023-01-05 22:21:45.297270,2023-01-05 22:21:56.901216,0 days 00:00:11.603946,relu,0.4,2,0.8500000000000001,0.07401549071073532,,,PRUNED
779,779,0.039074692875146866,2023-01-05 22:21:57.014051,2023-01-05 22:22:23.732518,0 days 00:00:26.718467,sigmoid,0.05,2,0.75,0.039074692875146866,,,PRUNED
780,780,0.11962220817804337,2023-01-05 22:22:23.842803,2023-01-05 22:22:30.631995,0 days 00:00:06.789192,relu,0.05,2,0.7,0.11962220817804337,,,PRUNED
781,781,0.13596364855766296,2023-01-05 22:22:30.745829,2023-01-05 22:23:07.188298,0 days 00:00:36.442469,sigmoid,0.0,2,0.8500000000000001,0.03648044914007187,,,COMPLETE
782,782,0.12492387741804123,2023-01-05 22:23:07.309401,2023-01-05 22:23:14.012049,0 days 00:00:06.702648,sigmoid,0.25,2,0.5,0.12492387741804123,,,PRUNED
783,783,0.12452058494091034,2023-01-05 22:23:14.125326,2023-01-05 22:23:21.170320,0 days 00:00:07.044994,relu,0.15000000000000002,2,0.5,0.12452058494091034,,,PRUNED
784,784,0.12042663246393204,2023-01-05 22:23:21.292006,2023-01-05 22:23:28.127648,0 days 00:00:06.835642,sigmoid,0.2,2,0.5,0.12042663246393204,,,PRUNED
785,785,0.14059089124202728,2023-01-05 22:23:28.231143,2023-01-05 22:24:04.707943,0 days 00:00:36.476800,sigmoid,0.0,2,0.8500000000000001,0.03780749812722206,,,COMPLETE
786,786,0.11402389407157898,2023-01-05 22:24:04.821716,2023-01-05 22:24:11.708041,0 days 00:00:06.886325,relu,0.1,2,0.55,0.11402389407157898,,,PRUNED
787,787,0.1293819099664688,2023-01-05 22:24:11.820068,2023-01-05 22:24:18.640854,0 days 00:00:06.820786,sigmoid,0.15000000000000002,2,0.5,0.1293819099664688,,,PRUNED
788,788,0.039651136845350266,2023-01-05 22:24:18.746971,2023-01-05 22:24:45.113475,0 days 00:00:26.366504,sigmoid,0.0,2,0.8500000000000001,0.039651136845350266,,,PRUNED
789,789,0.1298568993806839,2023-01-05 22:24:45.235647,2023-01-05 22:25:16.761816,0 days 00:00:31.526169,sigmoid,0.0,2,0.9,0.031645629554986954,,,COMPLETE
790,790,0.13083450496196747,2023-01-05 22:25:16.882636,2023-01-05 22:25:23.735550,0 days 00:00:06.852914,relu,0.05,2,0.65,0.13083450496196747,,,PRUNED
791,791,0.040571942925453186,2023-01-05 22:25:23.820038,2023-01-05 22:25:50.283496,0 days 00:00:26.463458,relu,0.4,2,0.8500000000000001,0.0556979775428772,0.040571942925453186,,PRUNED
792,792,0.11478029936552048,2023-01-05 22:25:50.396370,2023-01-05 22:25:57.241341,0 days 00:00:06.844971,sigmoid,0.1,2,0.5,0.11478029936552048,,,PRUNED
793,793,0.1324651688337326,2023-01-05 22:25:57.355038,2023-01-05 22:26:04.032503,0 days 00:00:06.677465,relu,0.15000000000000002,2,0.5,0.1324651688337326,,,PRUNED
794,794,0.08908180147409439,2023-01-05 22:26:04.136997,2023-01-05 22:26:16.056585,0 days 00:00:11.919588,relu,0.4,2,0.8500000000000001,0.08908180147409439,,,PRUNED
795,795,0.14280447363853455,2023-01-05 22:26:16.178752,2023-01-05 22:26:47.704919,0 days 00:00:31.526167,sigmoid,0.0,2,0.9,0.03610435500741005,,,COMPLETE
796,796,0.03803744539618492,2023-01-05 22:26:47.818697,2023-01-05 22:27:14.519200,0 days 00:00:26.700503,sigmoid,0.05,2,0.55,0.0788569524884224,0.05209945887327194,0.03803744539618492,PRUNED
797,797,0.0818866565823555,2023-01-05 22:27:14.631224,2023-01-05 22:27:26.501250,0 days 00:00:11.870026,relu,0.2,2,0.8500000000000001,0.0818866565823555,,,PRUNED
798,798,0.07652240991592407,2023-01-05 22:27:26.614082,2023-01-05 22:27:38.225362,0 days 00:00:11.611280,relu,0.5,2,0.6,0.07652240991592407,,,PRUNED
799,799,0.05767323076725006,2023-01-05 22:27:38.338188,2023-01-05 22:27:50.074180,0 days 00:00:11.735992,sigmoid,0.25,2,0.9,0.09040368348360062,0.05767323076725006,,PRUNED
800,800,0.13389702141284943,2023-01-05 22:27:50.186253,2023-01-05 22:28:19.133532,0 days 00:00:28.947279,sigmoid,0.0,2,0.95,0.03394952043890953,,,COMPLETE
801,801,0.1389385610818863,2023-01-05 22:28:19.251428,2023-01-05 22:28:51.245764,0 days 00:00:31.994336,sigmoid,0.0,2,0.95,0.033562902361154556,,,COMPLETE
802,802,0.13353118300437927,2023-01-05 22:28:51.365660,2023-01-05 22:28:58.152631,0 days 00:00:06.786971,relu,0.1,3,0.6,0.13353118300437927,,,PRUNED
803,803,0.061871882528066635,2023-01-05 22:28:58.262583,2023-01-05 22:29:09.968674,0 days 00:00:11.706091,sigmoid,0.15000000000000002,2,0.75,0.09241656213998795,0.061871882528066635,,PRUNED
804,804,0.0796377956867218,2023-01-05 22:29:10.081230,2023-01-05 22:29:21.808788,0 days 00:00:11.727558,relu,0.4,2,0.9,0.0796377956867218,,,PRUNED
805,805,0.11788453906774521,2023-01-05 22:29:21.918930,2023-01-05 22:29:28.675309,0 days 00:00:06.756379,relu,0.15000000000000002,2,0.5,0.11788453906774521,,,PRUNED
806,806,0.12074548006057739,2023-01-05 22:29:28.781663,2023-01-05 22:29:35.466462,0 days 00:00:06.684799,sigmoid,0.05,2,0.5,0.12074548006057739,,,PRUNED
807,807,0.13588736951351166,2023-01-05 22:29:35.587629,2023-01-05 22:29:42.415940,0 days 00:00:06.828311,relu,0.15000000000000002,2,0.9,0.13588736951351166,,,PRUNED
808,808,0.15244093537330627,2023-01-05 22:29:42.526772,2023-01-05 22:30:14.297798,0 days 00:00:31.771026,sigmoid,0.0,2,1.0,0.03740096092224121,,,COMPLETE
809,809,0.037151385098695755,2023-01-05 22:30:14.418690,2023-01-05 22:30:40.944837,0 days 00:00:26.526147,relu,0.35000000000000003,2,0.8,0.04794541746377945,0.037151385098695755,,PRUNED
810,810,0.061809126287698746,2023-01-05 22:30:41.065998,2023-01-05 22:30:52.777271,0 days 00:00:11.711273,sigmoid,0.2,2,0.8500000000000001,0.07826298475265503,0.061809126287698746,,PRUNED
811,811,0.055137842893600464,2023-01-05 22:30:52.889097,2023-01-05 22:31:04.559702,0 days 00:00:11.670605,relu,0.25,2,0.5,0.09057562798261642,0.055137842893600464,,PRUNED
812,812,0.12253905087709427,2023-01-05 22:31:04.669536,2023-01-05 22:31:11.634174,0 days 00:00:06.964638,sigmoid,0.1,2,0.5,0.12253905087709427,,,PRUNED
813,813,0.1354987770318985,2023-01-05 22:31:11.739643,2023-01-05 22:31:18.441980,0 days 00:00:06.702337,relu,0.1,2,0.5,0.1354987770318985,,,PRUNED
814,814,0.08744549751281738,2023-01-05 22:31:18.554814,2023-01-05 22:31:30.107765,0 days 00:00:11.552951,relu,0.2,2,0.8500000000000001,0.08744549751281738,,,PRUNED
815,815,0.03841199725866318,2023-01-05 22:31:30.219707,2023-01-05 22:31:57.031610,0 days 00:00:26.811903,sigmoid,0.0,2,0.95,0.03841199725866318,,,PRUNED
816,816,0.05985533073544502,2023-01-05 22:31:57.134226,2023-01-05 22:32:09.096472,0 days 00:00:11.962246,sigmoid,0.30000000000000004,3,0.55,0.07936501502990723,0.05985533073544502,,PRUNED
