,number,value,datetime_start,datetime_complete,duration,params_activation,params_dropout,params_layers,params_shrink,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
404,404,0.9813652038574219,2022-12-28 12:26:16.858836,2022-12-28 12:28:07.767918,0 days 00:01:50.909082,sigmoid,0.25,3,1.0,0.9739904999732971,0.9813652038574219,,PRUNED
405,405,0.9867450594902039,2022-12-28 12:26:19.734448,2022-12-28 12:30:27.322458,0 days 00:04:07.588010,relu,0.35000000000000003,3,1.0,0.9716145396232605,0.9872183799743652,,COMPLETE
406,406,0.9833306670188904,2022-12-28 12:26:22.214704,2022-12-28 12:28:15.898303,0 days 00:01:53.683599,relu,0.15000000000000002,7,0.65,0.9833306670188904,,,PRUNED
407,407,0.9867299199104309,2022-12-28 12:26:33.077571,2022-12-28 12:30:41.740555,0 days 00:04:08.662984,relu,0.25,7,0.65,0.987259030342102,,,COMPLETE
408,408,0.984765887260437,2022-12-28 12:26:35.790035,2022-12-28 12:28:26.671099,0 days 00:01:50.881064,relu,0.25,7,0.7,0.984765887260437,,,PRUNED
409,409,0.9689663648605347,2022-12-28 12:27:10.223316,2022-12-28 12:28:11.997761,0 days 00:01:01.774445,relu,0.35000000000000003,5,1.0,0.9689663648605347,,,PRUNED
410,410,0.969340980052948,2022-12-28 12:27:20.796242,2022-12-28 12:28:20.519501,0 days 00:00:59.723259,sigmoid,0.35000000000000003,3,0.85,0.969340980052948,,,PRUNED
411,411,0.9644020795822144,2022-12-28 12:27:21.422811,2022-12-28 12:28:20.612586,0 days 00:00:59.189775,sigmoid,0.35000000000000003,3,0.85,0.9644020795822144,,,PRUNED
412,412,0.9852917790412903,2022-12-28 12:27:43.549911,2022-12-28 12:29:41.131472,0 days 00:01:57.581561,relu,0.25,7,0.65,0.9852917790412903,,,PRUNED
413,413,0.9709792137145996,2022-12-28 12:27:43.640994,2022-12-28 12:28:43.203121,0 days 00:00:59.562127,sigmoid,0.35000000000000003,3,0.85,0.9709792137145996,,,PRUNED
414,414,0.9710335731506348,2022-12-28 12:28:01.613325,2022-12-28 12:29:00.122495,0 days 00:00:58.509170,sigmoid,0.35000000000000003,3,0.85,0.9710335731506348,,,PRUNED
415,415,0.9852337837219238,2022-12-28 12:28:08.236343,2022-12-28 12:29:59.863498,0 days 00:01:51.627155,sigmoid,0.35000000000000003,3,0.85,0.9729374051094055,0.9852337837219238,,PRUNED
416,416,0.9826472997665405,2022-12-28 12:28:12.465185,2022-12-28 12:30:10.254941,0 days 00:01:57.789756,relu,0.15000000000000002,7,0.7,0.9826472997665405,,,PRUNED
417,417,0.9860000610351562,2022-12-28 12:28:16.394754,2022-12-28 12:32:22.416519,0 days 00:04:06.021765,relu,0.25,3,0.7,0.9859936833381653,,,COMPLETE
418,418,0.9696398377418518,2022-12-28 12:28:20.998937,2022-12-28 12:29:24.199583,0 days 00:01:03.200646,sigmoid,0.35000000000000003,3,0.85,0.9696398377418518,,,PRUNED
419,419,0.9887329936027527,2022-12-28 12:28:21.125052,2022-12-28 12:32:27.871474,0 days 00:04:06.746422,sigmoid,0.35000000000000003,3,0.85,0.9725509285926819,0.9885807633399963,,COMPLETE
420,420,0.9823516011238098,2022-12-28 12:28:27.163546,2022-12-28 12:30:20.823556,0 days 00:01:53.660010,relu,0.45,3,0.7,0.9823516011238098,,,PRUNED
421,421,0.9839084148406982,2022-12-28 12:28:43.733601,2022-12-28 12:30:38.019175,0 days 00:01:54.285574,sigmoid,0.35000000000000003,3,0.85,0.9725372791290283,0.9839084148406982,,PRUNED
422,422,0.9829164743423462,2022-12-28 12:29:00.567899,2022-12-28 12:30:50.226263,0 days 00:01:49.658364,relu,0.45,3,0.7,0.9829164743423462,,,PRUNED
423,423,0.9699521064758301,2022-12-28 12:29:24.662003,2022-12-28 12:30:24.577965,0 days 00:00:59.915962,sigmoid,0.25,3,0.85,0.9699521064758301,,,PRUNED
424,424,0.9693434238433838,2022-12-28 12:29:41.631927,2022-12-28 12:30:41.023904,0 days 00:00:59.391977,sigmoid,0.25,3,0.85,0.9693434238433838,,,PRUNED
425,425,0.9844196438789368,2022-12-28 12:29:45.993888,2022-12-28 12:31:38.147307,0 days 00:01:52.153419,sigmoid,0.25,3,0.85,0.9731521606445312,0.9844196438789368,,PRUNED
426,426,0.980944812297821,2022-12-28 12:30:00.297892,2022-12-28 12:31:49.999072,0 days 00:01:49.701180,relu,0.45,3,0.7,0.980944812297821,,,PRUNED
427,427,0.9840344190597534,2022-12-28 12:30:10.679327,2022-12-28 12:32:01.221265,0 days 00:01:50.541938,sigmoid,0.25,3,1.0,0.9744929075241089,0.9840344190597534,,PRUNED
428,428,0.9713608622550964,2022-12-28 12:30:21.316002,2022-12-28 12:31:22.049681,0 days 00:01:00.733679,sigmoid,0.25,3,1.0,0.9713608622550964,,,PRUNED
429,429,0.9859514832496643,2022-12-28 12:30:25.013361,2022-12-28 12:34:31.464775,0 days 00:04:06.451414,relu,0.4,3,0.7,0.9864233732223511,,,COMPLETE
430,430,0.9847461581230164,2022-12-28 12:30:27.879965,2022-12-28 12:32:21.311516,0 days 00:01:53.431551,relu,0.4,3,0.7,0.9847461581230164,,,PRUNED
431,431,0.9874475002288818,2022-12-28 12:30:38.435553,2022-12-28 12:34:44.807898,0 days 00:04:06.372345,relu,0.4,3,0.7,0.9873794913291931,,,COMPLETE
432,432,0.9680663347244263,2022-12-28 12:30:41.443286,2022-12-28 12:31:42.271052,0 days 00:01:00.827766,sigmoid,0.25,3,1.0,0.9680663347244263,,,PRUNED
433,433,0.979286789894104,2022-12-28 12:30:42.460209,2022-12-28 12:32:32.503682,0 days 00:01:50.043473,sigmoid,0.25,3,1.0,0.9720028042793274,0.979286789894104,,PRUNED
434,434,0.9870232343673706,2022-12-28 12:30:50.719713,2022-12-28 12:35:15.954193,0 days 00:04:25.234480,sigmoid,0.25,3,1.0,0.9774929881095886,0.9867868423461914,0.9870232343673706,PRUNED
435,435,0.970496654510498,2022-12-28 12:31:22.476069,2022-12-28 12:32:22.606692,0 days 00:01:00.130623,sigmoid,0.25,3,0.8,0.970496654510498,,,PRUNED
436,436,0.9841744899749756,2022-12-28 12:31:38.564685,2022-12-28 12:33:28.356441,0 days 00:01:49.791756,sigmoid,0.35000000000000003,3,1.0,0.9730873703956604,0.9841744899749756,,PRUNED
437,437,0.9694194197654724,2022-12-28 12:31:42.700442,2022-12-28 12:32:36.637450,0 days 00:00:53.937008,sigmoid,0.35000000000000003,3,1.0,0.9694194197654724,,,PRUNED
438,438,0.9823039770126343,2022-12-28 12:31:50.433466,2022-12-28 12:35:29.921887,0 days 00:03:39.488421,tanh,0.30000000000000004,7,0.65,0.9863283038139343,,,COMPLETE
439,439,0.984691858291626,2022-12-28 12:32:01.650656,2022-12-28 12:34:01.903923,0 days 00:02:00.253267,tanh,0.25,7,0.65,0.984691858291626,,,PRUNED
440,440,0.979687511920929,2022-12-28 12:32:21.746911,2022-12-28 12:36:11.023224,0 days 00:03:49.276313,tanh,0.25,7,0.65,0.9857930541038513,,,COMPLETE
441,441,0.9827109575271606,2022-12-28 12:32:23.090131,2022-12-28 12:34:23.331389,0 days 00:02:00.241258,relu,0.35000000000000003,5,1.0,0.9726565480232239,0.9827109575271606,,PRUNED
442,442,0.98370361328125,2022-12-28 12:32:23.197228,2022-12-28 12:34:24.381342,0 days 00:02:01.184114,relu,0.25,7,0.65,0.98370361328125,,,PRUNED
443,443,0.9714570641517639,2022-12-28 12:32:28.331892,2022-12-28 12:33:31.097933,0 days 00:01:02.766041,sigmoid,0.35000000000000003,3,0.85,0.9714570641517639,,,PRUNED
444,444,0.9863925576210022,2022-12-28 12:32:33.209329,2022-12-28 12:36:39.554144,0 days 00:04:06.344815,sigmoid,0.35000000000000003,3,0.85,0.9727435111999512,0.9865739345550537,,COMPLETE
445,445,0.9658570885658264,2022-12-28 12:32:37.098869,2022-12-28 12:33:38.338511,0 days 00:01:01.239642,sigmoid,0.35000000000000003,3,0.85,0.9658570885658264,,,PRUNED
446,446,0.9708453416824341,2022-12-28 12:33:28.808851,2022-12-28 12:34:30.156588,0 days 00:01:01.347737,sigmoid,0.35000000000000003,3,0.85,0.9708453416824341,,,PRUNED
447,447,0.967628002166748,2022-12-28 12:33:31.529325,2022-12-28 12:34:32.365595,0 days 00:01:00.836270,tanh,0.35000000000000003,3,0.85,0.967628002166748,,,PRUNED
448,448,0.9864658713340759,2022-12-28 12:33:38.739874,2022-12-28 12:35:29.314335,0 days 00:01:50.574461,tanh,0.35000000000000003,3,1.0,0.9732868075370789,0.9864658713340759,,PRUNED
449,449,0.9713737368583679,2022-12-28 12:34:02.350329,2022-12-28 12:35:01.940462,0 days 00:00:59.590133,tanh,0.35000000000000003,3,1.0,0.9713737368583679,,,PRUNED
450,450,0.970603346824646,2022-12-28 12:34:23.780795,2022-12-28 12:35:22.049733,0 days 00:00:58.268938,tanh,0.30000000000000004,3,0.85,0.970603346824646,,,PRUNED
451,451,0.9853640794754028,2022-12-28 12:34:24.886800,2022-12-28 12:36:16.398111,0 days 00:01:51.511311,relu,0.30000000000000004,3,0.7,0.9853640794754028,,,PRUNED
452,452,0.9834978580474854,2022-12-28 12:34:30.888252,2022-12-28 12:36:24.426402,0 days 00:01:53.538150,tanh,0.45,3,0.8,0.9725713133811951,0.9834978580474854,,PRUNED
453,453,0.983512818813324,2022-12-28 12:34:32.362592,2022-12-28 12:36:28.943505,0 days 00:01:56.580913,relu,0.4,5,0.7,0.983512818813324,,,PRUNED
454,454,0.9838516116142273,2022-12-28 12:34:32.984156,2022-12-28 12:36:28.287910,0 days 00:01:55.303754,relu,0.4,5,0.7,0.9838516116142273,,,PRUNED
455,455,0.9830887913703918,2022-12-28 12:34:45.262309,2022-12-28 12:36:36.667524,0 days 00:01:51.405215,relu,0.25,5,0.7,0.9830887913703918,,,PRUNED
456,456,0.9844226837158203,2022-12-28 12:35:02.460935,2022-12-28 12:36:58.881707,0 days 00:01:56.420772,relu,0.4,5,0.7,0.9844226837158203,,,PRUNED
457,457,0.9844436049461365,2022-12-28 12:35:16.392592,2022-12-28 12:37:07.233293,0 days 00:01:50.840701,tanh,0.30000000000000004,3,0.8,0.9741410613059998,0.9844436049461365,,PRUNED
458,458,0.9788624048233032,2022-12-28 12:35:22.538177,2022-12-28 12:38:59.270084,0 days 00:03:36.731907,relu,0.4,2,0.7,0.9861344695091248,,,COMPLETE
459,459,0.9839929938316345,2022-12-28 12:35:29.736719,2022-12-28 12:37:21.433191,0 days 00:01:51.696472,relu,0.4,2,0.7,0.9839929938316345,,,PRUNED
460,460,0.9834627509117126,2022-12-28 12:35:30.657555,2022-12-28 12:37:22.259942,0 days 00:01:51.602387,relu,0.4,2,0.7,0.9834627509117126,,,PRUNED
461,461,0.9713996648788452,2022-12-28 12:36:11.502660,2022-12-28 12:37:10.016821,0 days 00:00:58.514161,sigmoid,0.5,3,0.8,0.9713996648788452,,,PRUNED
462,462,0.9777145385742188,2022-12-28 12:36:16.838510,2022-12-28 12:38:06.935534,0 days 00:01:50.097024,sigmoid,0.5,3,0.8,0.9764701128005981,0.9777145385742188,,PRUNED
463,463,0.9843060374259949,2022-12-28 12:36:24.851789,2022-12-28 12:38:20.676018,0 days 00:01:55.824229,relu,0.4,5,0.7,0.9843060374259949,,,PRUNED
464,464,0.9879684448242188,2022-12-28 12:36:28.783361,2022-12-28 12:40:30.557277,0 days 00:04:01.773916,relu,0.35000000000000003,2,0.75,0.9884560704231262,,,COMPLETE
465,465,0.9829701781272888,2022-12-28 12:36:29.391913,2022-12-28 12:38:22.950083,0 days 00:01:53.558170,relu,0.35000000000000003,2,0.75,0.9829701781272888,,,PRUNED
466,466,0.9842683672904968,2022-12-28 12:36:37.058878,2022-12-28 12:38:30.000495,0 days 00:01:52.941617,relu,0.35000000000000003,3,0.7,0.9842683672904968,,,PRUNED
467,467,0.9784960150718689,2022-12-28 12:36:40.047592,2022-12-28 12:38:34.807862,0 days 00:01:54.760270,sigmoid,0.5,3,0.85,0.9723873138427734,0.9784960150718689,,PRUNED
468,468,0.9852110147476196,2022-12-28 12:36:59.365146,2022-12-28 12:38:52.181643,0 days 00:01:52.816497,relu,0.4,3,0.75,0.9852110147476196,,,PRUNED
469,469,0.9826467633247375,2022-12-28 12:37:07.689708,2022-12-28 12:38:58.905753,0 days 00:01:51.216045,sigmoid,0.5,3,0.85,0.9720157980918884,0.9826467633247375,,PRUNED
470,470,0.9711681604385376,2022-12-28 12:37:10.487248,2022-12-28 12:38:11.418605,0 days 00:01:00.931357,sigmoid,0.35000000000000003,3,0.85,0.9711681604385376,,,PRUNED
471,471,0.9685527086257935,2022-12-28 12:37:21.858578,2022-12-28 12:38:24.700677,0 days 00:01:02.842099,sigmoid,0.35000000000000003,3,0.85,0.9685527086257935,,,PRUNED
472,472,0.9846757650375366,2022-12-28 12:37:22.723363,2022-12-28 12:39:15.215569,0 days 00:01:52.492206,relu,0.35000000000000003,3,0.6,0.9846757650375366,,,PRUNED
473,473,0.985515832901001,2022-12-28 12:38:07.366924,2022-12-28 12:39:55.613525,0 days 00:01:48.246601,relu,0.35000000000000003,3,0.6,0.985515832901001,,,PRUNED
474,474,0.9687144756317139,2022-12-28 12:38:11.850998,2022-12-28 12:39:08.871807,0 days 00:00:57.020809,sigmoid,0.35000000000000003,3,1.0,0.9687144756317139,,,PRUNED
475,475,0.9709651470184326,2022-12-28 12:38:21.107410,2022-12-28 12:39:19.167158,0 days 00:00:58.059748,sigmoid,0.35000000000000003,3,1.0,0.9709651470184326,,,PRUNED
476,476,0.9854572415351868,2022-12-28 12:38:23.388486,2022-12-28 12:40:12.085492,0 days 00:01:48.697006,relu,0.35000000000000003,3,0.6,0.9854572415351868,,,PRUNED
477,477,0.970568835735321,2022-12-28 12:38:25.136334,2022-12-28 12:39:24.287813,0 days 00:00:59.151479,sigmoid,0.0,3,1.0,0.970568835735321,,,PRUNED
478,478,0.9691206216812134,2022-12-28 12:38:30.417874,2022-12-28 12:39:30.711654,0 days 00:01:00.293780,sigmoid,0.2,3,1.0,0.9691206216812134,,,PRUNED
479,479,0.9682046175003052,2022-12-28 12:38:35.279290,2022-12-28 12:39:33.363062,0 days 00:00:58.083772,sigmoid,0.2,3,1.0,0.9682046175003052,,,PRUNED
480,480,0.9814121127128601,2022-12-28 12:38:52.611033,2022-12-28 12:40:41.590302,0 days 00:01:48.979269,sigmoid,0.2,3,1.0,0.9722335934638977,0.9814121127128601,,PRUNED
481,481,0.9823699593544006,2022-12-28 12:38:59.377183,2022-12-28 12:42:38.754751,0 days 00:03:39.377568,relu,0.25,3,0.6,0.9861602187156677,,,COMPLETE
482,482,0.9848843812942505,2022-12-28 12:39:00.085826,2022-12-28 12:40:52.896572,0 days 00:01:52.810746,relu,0.25,3,0.6,0.9848843812942505,,,PRUNED
483,483,0.9817100167274475,2022-12-28 12:39:09.318212,2022-12-28 12:42:52.682409,0 days 00:03:43.364197,relu,0.25,3,0.6,0.9868641495704651,,,COMPLETE
484,484,0.9703823924064636,2022-12-28 12:39:15.709018,2022-12-28 12:40:15.242358,0 days 00:00:59.533340,relu,0.30000000000000004,3,0.65,0.9703823924064636,,,PRUNED
485,485,0.981844961643219,2022-12-28 12:39:19.576530,2022-12-28 12:43:00.254287,0 days 00:03:40.677757,relu,0.2,3,0.6,0.9868751764297485,,,COMPLETE
486,486,0.9836380481719971,2022-12-28 12:39:24.735220,2022-12-28 12:41:20.133329,0 days 00:01:55.398109,relu,0.2,3,0.95,0.9718602299690247,0.9836380481719971,,PRUNED
487,487,0.9672855734825134,2022-12-28 12:39:31.180078,2022-12-28 12:40:33.265741,0 days 00:01:02.085663,relu,0.35000000000000003,3,0.65,0.9672855734825134,,,PRUNED
488,488,0.9849399328231812,2022-12-28 12:39:33.831487,2022-12-28 12:41:26.753343,0 days 00:01:52.921856,relu,0.30000000000000004,3,0.95,0.9759818911552429,0.9849399328231812,,PRUNED
489,489,0.9843848943710327,2022-12-28 12:39:56.126993,2022-12-28 12:41:47.893548,0 days 00:01:51.766555,relu,0.30000000000000004,3,0.95,0.9735243320465088,0.9843848943710327,,PRUNED
490,490,0.9808158874511719,2022-12-28 12:40:12.508876,2022-12-28 12:43:46.701489,0 days 00:03:34.192613,tanh,0.25,3,0.7,0.9872764945030212,,,COMPLETE
491,491,0.9852251410484314,2022-12-28 12:40:15.686763,2022-12-28 12:42:09.116827,0 days 00:01:53.430064,tanh,0.25,3,0.7,0.9852251410484314,,,PRUNED
492,492,0.9806725382804871,2022-12-28 12:40:31.012692,2022-12-28 12:42:23.024460,0 days 00:01:52.011768,relu,0.25,2,0.7,0.9806725382804871,,,PRUNED
493,493,0.9813238978385925,2022-12-28 12:40:33.668106,2022-12-28 12:42:26.922000,0 days 00:01:53.253894,relu,0.25,2,0.7,0.9813238978385925,,,PRUNED
494,494,0.971174955368042,2022-12-28 12:40:42.045716,2022-12-28 12:41:43.269348,0 days 00:01:01.223632,relu,0.35000000000000003,3,0.95,0.971174955368042,,,PRUNED
495,495,0.9757373929023743,2022-12-28 12:40:53.345981,2022-12-28 12:42:45.758113,0 days 00:01:52.412132,relu,0.05,3,0.95,0.9728435277938843,0.9757373929023743,,PRUNED
496,496,0.9708787202835083,2022-12-28 12:41:20.554711,2022-12-28 12:42:21.029648,0 days 00:01:00.474937,relu,0.35000000000000003,3,0.85,0.9708787202835083,,,PRUNED
497,497,0.9841275811195374,2022-12-28 12:41:27.206754,2022-12-28 12:43:18.296682,0 days 00:01:51.089928,relu,0.2,2,0.7,0.9841275811195374,,,PRUNED
498,498,0.9834651350975037,2022-12-28 12:41:43.745780,2022-12-28 12:43:34.768644,0 days 00:01:51.022864,relu,0.2,2,0.7,0.9834651350975037,,,PRUNED
499,499,0.9839881062507629,2022-12-28 12:41:48.308926,2022-12-28 12:43:39.459911,0 days 00:01:51.150985,sigmoid,0.05,3,0.85,0.9719997048377991,0.9839881062507629,,PRUNED
500,500,0.9851788878440857,2022-12-28 12:42:09.555225,2022-12-28 12:44:03.253533,0 days 00:01:53.698308,relu,0.2,8,0.8,0.9851788878440857,,,PRUNED
501,501,0.9709324240684509,2022-12-28 12:42:21.487063,2022-12-28 12:43:20.085306,0 days 00:00:58.598243,sigmoid,0.1,2,0.85,0.9709324240684509,,,PRUNED
502,502,0.9832535982131958,2022-12-28 12:42:23.547936,2022-12-28 12:44:11.549073,0 days 00:01:48.001137,relu,0.30000000000000004,3,0.75,0.9832535982131958,,,PRUNED
503,503,0.9685545563697815,2022-12-28 12:42:27.545566,2022-12-28 12:43:26.638261,0 days 00:00:59.092695,sigmoid,0.05,2,0.85,0.9685545563697815,,,PRUNED
504,504,0.9870389103889465,2022-12-28 12:42:39.172131,2022-12-28 12:46:43.111773,0 days 00:04:03.939642,relu,0.2,4,0.7,0.9870967864990234,,,COMPLETE
505,505,0.9705410599708557,2022-12-28 12:42:46.233545,2022-12-28 12:43:43.659726,0 days 00:00:57.426181,sigmoid,0.25,2,0.6,0.9705410599708557,,,PRUNED
506,506,0.9843318462371826,2022-12-28 12:42:53.208887,2022-12-28 12:44:43.838415,0 days 00:01:50.629528,sigmoid,0.2,4,0.75,0.9843318462371826,,,PRUNED
507,507,0.9669398069381714,2022-12-28 12:43:00.737726,2022-12-28 12:43:59.625238,0 days 00:00:58.887512,sigmoid,0.25,2,0.85,0.9669398069381714,,,PRUNED
508,508,0.9796775579452515,2022-12-28 12:43:18.790130,2022-12-28 12:45:08.420748,0 days 00:01:49.630618,sigmoid,0.25,2,0.85,0.9744911193847656,0.9796775579452515,,PRUNED
509,509,0.9705595374107361,2022-12-28 12:43:20.490674,2022-12-28 12:44:19.970726,0 days 00:00:59.480052,sigmoid,0.25,5,0.6,0.9705595374107361,,,PRUNED
510,510,0.9868404269218445,2022-12-28 12:43:27.112691,2022-12-28 12:47:35.473082,0 days 00:04:08.360391,tanh,0.25,5,0.6,0.974392294883728,0.9869036078453064,,COMPLETE
511,511,0.9801509380340576,2022-12-28 12:43:35.275104,2022-12-28 12:45:29.001446,0 days 00:01:53.726342,sigmoid,0.0,3,0.7,0.9801509380340576,,,PRUNED
512,512,0.9809682965278625,2022-12-28 12:43:39.872286,2022-12-28 12:45:31.667868,0 days 00:01:51.795582,sigmoid,0.0,3,0.7,0.9809682965278625,,,PRUNED
513,513,0.9782095551490784,2022-12-28 12:43:44.069098,2022-12-28 12:47:25.346884,0 days 00:03:41.277786,tanh,0.0,3,0.7,0.9862980842590332,,,COMPLETE
514,514,0.9846621751785278,2022-12-28 12:43:47.165914,2022-12-28 12:45:36.075873,0 days 00:01:48.909959,sigmoid,0.0,3,0.7,0.9846621751785278,,,PRUNED
515,515,0.9812664985656738,2022-12-28 12:44:00.031606,2022-12-28 12:45:52.725997,0 days 00:01:52.694391,tanh,0.0,3,0.75,0.9812664985656738,,,PRUNED
516,516,0.9705120325088501,2022-12-28 12:44:03.689931,2022-12-28 12:45:06.429939,0 days 00:01:02.740008,tanh,0.35000000000000003,5,1.0,0.9705120325088501,,,PRUNED
517,517,0.9854350090026855,2022-12-28 12:44:11.969455,2022-12-28 12:46:07.232181,0 days 00:01:55.262726,tanh,0.35000000000000003,5,1.0,0.973179817199707,0.9854350090026855,,PRUNED
518,518,0.9688540101051331,2022-12-28 12:44:20.405121,2022-12-28 12:45:21.546674,0 days 00:01:01.141553,tanh,0.35000000000000003,3,1.0,0.9688540101051331,,,PRUNED
519,519,0.982160210609436,2022-12-28 12:44:44.370900,2022-12-28 12:46:37.671831,0 days 00:01:53.300931,tanh,0.35000000000000003,3,1.0,0.9735416769981384,0.982160210609436,,PRUNED
520,520,0.9809355735778809,2022-12-28 12:45:06.899366,2022-12-28 12:46:58.374641,0 days 00:01:51.475275,tanh,0.0,3,0.7,0.9809355735778809,,,PRUNED
521,521,0.968243420124054,2022-12-28 12:45:08.833123,2022-12-28 12:46:08.821626,0 days 00:00:59.988503,relu,0.35000000000000003,3,1.0,0.968243420124054,,,PRUNED
522,522,0.9837550520896912,2022-12-28 12:45:22.006093,2022-12-28 12:48:58.274348,0 days 00:03:36.268255,tanh,0.0,3,0.7,0.9879584908485413,,,COMPLETE
523,523,0.9715002179145813,2022-12-28 12:45:29.435841,2022-12-28 12:46:30.636441,0 days 00:01:01.200600,relu,0.45,3,1.0,0.9715002179145813,,,PRUNED
524,524,0.9838313460350037,2022-12-28 12:45:32.099261,2022-12-28 12:47:26.526955,0 days 00:01:54.427694,tanh,0.45,3,0.7,0.9838313460350037,,,PRUNED
525,525,0.9861330389976501,2022-12-28 12:45:36.588339,2022-12-28 12:49:41.595710,0 days 00:04:05.007371,tanh,0.1,3,0.7,0.9864720106124878,,,COMPLETE
526,526,0.9794726371765137,2022-12-28 12:45:53.210437,2022-12-28 12:47:44.575356,0 days 00:01:51.364919,tanh,0.45,3,0.7,0.9794726371765137,,,PRUNED
527,527,0.9826669692993164,2022-12-28 12:46:07.661571,2022-12-28 12:49:46.535198,0 days 00:03:38.873627,tanh,0.15000000000000002,3,0.7,0.9855806827545166,,,COMPLETE
528,528,0.9819769263267517,2022-12-28 12:46:09.271033,2022-12-28 12:48:01.923149,0 days 00:01:52.652116,relu,0.5,4,0.75,0.9732799530029297,0.9819769263267517,,PRUNED
529,529,0.9859141111373901,2022-12-28 12:46:31.054821,2022-12-28 12:48:25.280371,0 days 00:01:54.225550,relu,0.5,4,0.75,0.9731472134590149,0.9859141111373901,,PRUNED
530,530,0.9835677146911621,2022-12-28 12:46:38.201312,2022-12-28 12:48:33.046426,0 days 00:01:54.845114,relu,0.5,4,0.7,0.9737101793289185,0.9835677146911621,,PRUNED
531,531,0.9841028451919556,2022-12-28 12:46:43.615231,2022-12-28 12:48:34.223495,0 days 00:01:50.608264,relu,0.15000000000000002,4,0.7,0.9841028451919556,,,PRUNED
532,532,0.969698429107666,2022-12-28 12:46:58.813040,2022-12-28 12:47:58.965463,0 days 00:01:00.152423,relu,0.5,4,0.75,0.969698429107666,,,PRUNED
533,533,0.983823835849762,2022-12-28 12:47:25.814309,2022-12-28 12:49:19.667782,0 days 00:01:53.853473,relu,0.15000000000000002,4,0.7,0.983823835849762,,,PRUNED
534,534,0.9697403907775879,2022-12-28 12:47:26.958347,2022-12-28 12:48:28.096930,0 days 00:01:01.138583,relu,0.5,4,0.7,0.9697403907775879,,,PRUNED
535,535,0.970126211643219,2022-12-28 12:47:35.941508,2022-12-28 12:48:36.074175,0 days 00:01:00.132667,relu,0.25,4,0.6,0.970126211643219,,,PRUNED
536,536,0.9815250039100647,2022-12-28 12:47:44.970715,2022-12-28 12:49:37.525009,0 days 00:01:52.554294,relu,0.1,6,0.7,0.9815250039100647,,,PRUNED
537,537,0.9830169677734375,2022-12-28 12:47:59.399858,2022-12-28 12:49:51.556758,0 days 00:01:52.156900,relu,0.1,4,0.7,0.9830169677734375,,,PRUNED
538,538,0.9821047186851501,2022-12-28 12:48:02.342530,2022-12-28 12:49:54.873774,0 days 00:01:52.531244,relu,0.1,4,0.7,0.9821047186851501,,,PRUNED
539,539,0.9697015881538391,2022-12-28 12:48:25.739788,2022-12-28 12:49:25.760319,0 days 00:01:00.020531,tanh,0.25,3,0.6,0.9697015881538391,,,PRUNED
540,540,0.9802770614624023,2022-12-28 12:48:28.512307,2022-12-28 12:52:05.305638,0 days 00:03:36.793331,relu,0.1,4,0.7,0.9864097237586975,,,COMPLETE
541,541,0.9877390265464783,2022-12-28 12:48:33.464805,2022-12-28 12:52:40.937009,0 days 00:04:07.472204,relu,0.1,4,0.7,0.9878541827201843,,,COMPLETE
542,542,0.9879264235496521,2022-12-28 12:48:34.757980,2022-12-28 12:52:34.924547,0 days 00:04:00.166567,tanh,0.25,3,0.6,0.9741922616958618,0.9879245758056641,,COMPLETE
543,543,0.9835917949676514,2022-12-28 12:48:36.540600,2022-12-28 12:50:30.504510,0 days 00:01:53.963910,tanh,0.25,3,0.6,0.9739088416099548,0.9835917949676514,,PRUNED
544,544,0.9822726249694824,2022-12-28 12:48:58.793821,2022-12-28 12:50:52.453450,0 days 00:01:53.659629,relu,0.4,4,0.7,0.9822726249694824,,,PRUNED
545,545,0.985679566860199,2022-12-28 12:49:20.111184,2022-12-28 12:51:11.367632,0 days 00:01:51.256448,tanh,0.25,3,0.6,0.9736305475234985,0.985679566860199,,PRUNED
546,546,0.9858097434043884,2022-12-28 12:49:26.285795,2022-12-28 12:51:16.846610,0 days 00:01:50.560815,sigmoid,0.25,3,0.6,0.9741293787956238,0.9858097434043884,,PRUNED
547,547,0.9710040092468262,2022-12-28 12:49:38.010449,2022-12-28 12:50:36.797229,0 days 00:00:58.786780,sigmoid,0.25,3,0.6,0.9710040092468262,,,PRUNED
548,548,0.9867730736732483,2022-12-28 12:49:42.043116,2022-12-28 12:53:45.782206,0 days 00:04:03.739090,sigmoid,0.25,3,0.6,0.9738564491271973,0.9865806698799133,,COMPLETE
549,549,0.9692559242248535,2022-12-28 12:49:47.052666,2022-12-28 12:50:48.794128,0 days 00:01:01.741462,sigmoid,0.25,3,0.6,0.9692559242248535,,,PRUNED
550,550,0.971509575843811,2022-12-28 12:49:51.972136,2022-12-28 12:50:53.557453,0 days 00:01:01.585317,sigmoid,0.25,3,0.6,0.971509575843811,,,PRUNED
551,551,0.9665120244026184,2022-12-28 12:49:55.349210,2022-12-28 12:50:55.804495,0 days 00:01:00.455285,sigmoid,0.25,3,0.6,0.9665120244026184,,,PRUNED
552,552,0.9866955280303955,2022-12-28 12:50:30.939905,2022-12-28 12:54:38.774505,0 days 00:04:07.834600,relu,0.5,3,0.7,0.9872782826423645,,,COMPLETE
