objective,property,target,valid_mean,unique@1000_mean,unique@10000_mean,FCD/Test_mean,SNN/Test_mean,Frag/Test_mean,Scaf/Test_mean,FCD/TestSF_mean,SNN/TestSF_mean,Frag/TestSF_mean,Scaf/TestSF_mean,IntDiv_mean,IntDiv2_mean,Filters_mean,logP_mean,SA_mean,QED_mean,weight_mean,Novelty_mean,valid_std,unique@1000_std,unique@10000_std,FCD/Test_std,SNN/Test_std,Frag/Test_std,Scaf/Test_std,FCD/TestSF_std,SNN/TestSF_std,Frag/TestSF_std,Scaf/TestSF_std,IntDiv_std,IntDiv2_std,Filters_std,logP_std,SA_std,QED_std,weight_std,Novelty_std
UNI-OBJECTIVE,LOGP,1.0,1.0,0.8785999999999999,0.781417908555099,15.64443077956808,0.3951624294966466,0.3312740208517753,0.09341992407276331,17.269549812507744,0.3682755309452625,-0.40492594506003626,0.00498369469100948,0.8884768666847137,0.8713370663829416,0.8321842904491982,1.5688413153442449,0.28813235857555713,0.24102279015247116,100.16328300575906,0.9992541367247535,0.0,0.013763720427268224,0.014715613288524892,0.35316943005373014,0.0019990184243071133,0.009315560430737075,0.005473359148550104,0.36769470942909815,0.0024095696991807388,0.014186481234674397,0.0014762152787897694,0.0010026680931739572,0.0008787370185516157,0.0021447070106679535,0.0018834429258439145,0.015035344025459668,0.003315026760441623,2.7582873745146985,0.0004076625933100931
UNI-OBJECTIVE,LOGP,2.0,1.0,0.9746,0.9297460945448808,10.444618767573314,0.4368025767957195,0.3012536230284348,0.17029743769906697,11.878154050013148,0.4166362566865335,-0.4581104210032384,0.01999734964106804,0.873041878427389,0.8626656968564588,0.8638208506915165,0.6714415751302001,0.21546943010908567,0.16504878848650292,69.6689866158796,0.9982456855054765,0.0,0.011288932633336099,0.00888874066879911,0.15422728797223556,0.0021889119803811764,0.006268770147726247,0.020499123665490882,0.15980822547977622,0.002123441519150994,0.00905951268274713,0.003966020808875434,0.002303462869379548,0.002041969505077281,0.007134355906936736,0.0043113364298830855,0.009042679582815365,0.003848806180959887,3.3245706265431645,0.00038078071497706957
UNI-OBJECTIVE,LOGP,3.0,1.0,0.9847999999999999,0.9709581510579482,9.534533757015726,0.43781343074133544,0.34140109567458826,0.21176253444169763,10.82483178394577,0.42100960103031787,-0.40658412307836966,0.034601537684588034,0.8612883631866876,0.8524258798510299,0.8730739037233187,0.6517845318751613,0.2086137434130637,0.14916908016282204,48.99068726715859,0.9976594176476711,0.0,0.006241794613730893,0.0054457769975791845,0.21119809541850051,0.004573972777766281,0.010356524100934735,0.023518263983744504,0.20862071707919982,0.0037678465085942427,0.014295777778145509,0.005929788769585024,0.0010656690417660988,0.0009182689474993247,0.009051151662164756,0.004236355816757158,0.030798982191077694,0.012234762127631176,3.4983786998067803,0.0005231396988270317
UNI-OBJECTIVE,LOGP,4.0,1.0,0.9869999999999999,0.9773125950763408,10.535314139088586,0.4218976362110734,0.4023611769569566,0.1711087012347653,11.601827527869457,0.4091915041304574,-0.3233078171952391,0.02088714200466122,0.8517123784295382,0.8435990220337451,0.8792408703155475,1.6857503976989079,0.28154616252158354,0.20619741434315814,60.90727410273392,0.9996090650209218,0.0,0.011764352935882188,0.0022101431551433894,0.17632774423054132,0.0015077073956942196,0.010433666095289021,0.018458259706610615,0.20166654047309765,0.001608418073625802,0.015024207432818118,0.0032257317529915943,0.001552965226014262,0.0014331246380374814,0.005560195006640849,0.008333280789226743,0.015694022055308447,0.007492741074124444,3.0044713006238633,0.0001654849066810369
UNI-OBJECTIVE,TPSA,20.0,1.0,0.8308,0.6219462939239073,25.221498095202556,0.37286949054516116,0.927678751213467,0.1222769654500844,26.55715420468719,0.34994130183623534,0.44270269427606035,0.01208192398086368,0.9040533930974501,0.8791279314437807,0.8907825928454434,0.5923071896059802,0.20022272033436656,0.2025780324965491,130.05331116562644,0.999350926297347,0.0,0.023693036951813466,0.012459893038366908,0.17711244379009422,0.003074013982036719,0.0207757096151961,0.0028145144496409488,0.19401390885159492,0.00304024587632823,0.02890527356308988,0.0026714182160299063,0.0014231579682515382,0.0014935374078746506,0.004227688297961628,0.03700966450567176,0.005204983536117935,0.004433766655633584,1.9978201211119315,0.00021437720310815957
UNI-OBJECTIVE,TPSA,40.0,1.0,0.9708,0.9145805847041115,13.452335937863444,0.4308462999809962,0.38425248195926553,0.1945112108785368,14.764451322328219,0.40801339401157655,-0.3408686539694995,0.02378710138852918,0.8772494924105023,0.8657191655675358,0.8813490330211031,0.5300602361929834,0.15550333473776198,0.14154874077179883,80.7836497198886,0.9987684786216399,0.0,0.004261455150532515,0.004177900255840084,0.15767461272971092,0.002240367923817167,0.014324103078053737,0.008015384431650412,0.16810683362190856,0.002256847283602799,0.020386711860973284,0.0036068412007518383,0.0007508726528941038,0.0007101800893988088,0.004626888561175954,0.024822080222347356,0.010159912972764935,0.0029105964023812894,1.3873265063100155,0.00022976723954975682
UNI-OBJECTIVE,TPSA,60.0,1.0,0.9907999999999999,0.9783982575288753,9.722208238338615,0.4415750752298533,0.32020447401994945,0.2363948040571513,11.174481187719058,0.4191270271882409,-0.43153273354276483,0.026983640389085278,0.8626558482705967,0.8543011927162606,0.8591335475493865,0.6880675952277973,0.2706587080843078,0.1506611750836362,48.73600912852725,0.9976529323175818,0.0,0.0064311740763254134,0.0031248554703194186,0.23095258275455913,0.0027656168998041277,0.009211359885164274,0.03224216805193527,0.22602238771942967,0.0020589698987561926,0.012720921402989728,0.007732080083706942,0.0015363108548918992,0.0015062669037480287,0.007588644943940277,0.019690809820191262,0.013450107219256775,0.005880091434878428,1.0716189074934508,0.00046925289096840184
UNI-OBJECTIVE,TPSA,80.0,1.0,0.9924,0.986696949136671,10.687293200752105,0.4338943915861046,0.3143386255925046,0.2628380726932728,12.219990822595392,0.41195463387395514,-0.4385672244255872,0.027917309767537556,0.8514285436066794,0.8445149755930407,0.8283829081461489,0.9175051268871158,0.38336690077472846,0.21953233237638908,40.75204693828541,0.9990421919929682,0.0,0.0027999999999999974,0.0017955969398948972,0.20185054230034544,0.0017684823372633531,0.00493039569179441,0.03179679079656565,0.21453693523509923,0.0009715344133411894,0.00710718260385998,0.007231283198145845,0.0008344232297710588,0.0008447409780459941,0.006043511763336592,0.036860158617345484,0.009196629918064298,0.004990253120556543,1.2514226381016944,0.00035414707112553533
